NOME_MUNIC,ANO_BO,NUM_BO,DATA_REGIS,DATA_OCORR,HORA_OCORR,DESC_PERIO,DESCR_SUBT,BAIRRO,LOGRADOURO,NUMERO_LOG,LATITUDE,LONGITUDE,NOME_DELEG,RUBRICA,NATUREZA_A,MES_ESTATI,ANO_ESTATI
S.PAULO,"2024",AF4429,2024-01-05,2024-01-05,,,Praça,SE,PRAÇA DA SE,,,-46.634046855000001,01º D.P. SE,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AG6095,2024-01-06,2024-01-06,,,Via Pública,SÉ,LARGO SÃO FRANCISCO,"95","-23.5498729",-46.636492599999997,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AH2509,2024-01-07,2024-01-07,,A tarde,Via Pública,SE,PRAÇA DA SE,"96","-23.551201401",-46.634046855000001,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AJ6539,2024-01-09,2024-01-09,,,Via Pública,SÉ,RUA ALMIRANTE MAURITI,"70","-23.5545181",-46.627417100000002,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AK5011,2024-01-09,2024-01-09,,,Via Pública,LIBERDADE,RUA HELENA ZERRENER,"11","-23.5534606",-46.628666400000000,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AK5445,2024-01-09,2024-01-09,,,Via Pública,SÉ,LARGO SÃO FRANCISCO,"10","-23.5498729",-46.636492599999997,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AM8975,2024-01-11,2024-01-11,,,Construção Abandonada,LIBERDADE,RUA DOS ESTUDANTES,"1","-23.5553712",-46.631797100000000,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AO2554,2024-01-12,2024-01-12,,,Via Pública,SÉ,RUA DOS ESTUDANTES,"544","-23.5555602",-46.633433699999998,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AP5013,2024-01-13,2024-01-13,,A tarde,Via Pública,CENTRO HISTÓRICO DE SÃO PAULO,RUA DOUTOR ITAPURA DE MIRANDA,"10","-23.5438793",-46.629710199999998,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AP6928,2024-01-13,2024-01-13,,,Via Pública,SÉ,LARGO SÃO FRANCISCO,"34","-23.5498729",-46.636492599999997,01º D.P. SE,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AR4765,2024-01-15,2024-01-15,,,Praça,CENTRO HISTÓRICO DE SÃO PAULO,PRAÇA FERNANDO COSTA,"1","-23.5472198",-46.631608200000002,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AU1083,2024-01-17,2024-01-17,,,Via Pública,SE,TRAVESSA DOS ESTUDANTES,"123","-23.555373243",-46.631632533999898,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AU2172,2024-01-17,2024-01-17,,,Via Pública,LIBERDADE,RUA SINIMBU,"48","-23.556930473",-46.631468923999897,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AU2717,2024-01-17,2024-01-17,,,Via Pública,SE,RUA ROBERTO SIMONSEN,"5","-23.549397593",-46.632112337000002,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AU3494,2024-01-17,2024-01-17,,,Via Pública,SÉ,RUA ROBERTO SIMONSEN,"5","-23.5493927",-46.632072399999998,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AU6567,2024-01-17,2024-01-17,,,Via Pública,LIBERDADE,RUA SINIMBU,"236","-23.5583378",-46.631376899999999,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AU9346,2024-01-18,2024-01-17,,,Via Pública,SÉ,RUA DOS ESTUDANTES,"559","-23.5555602",-46.633433699999998,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AX2841,2024-01-19,2024-01-19,,,Prédio Abandonado,SE,RUA ROBERTO SIMONSEN,"23","-23.549397593",-46.632112337000002,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BD8693,2024-01-24,2024-01-24,,,Via Pública,CENTRO HISTÓRICO DE SÃO PAULO,RUA DOUTOR ITAPURA DE MIRANDA,"10","-23.5438793",-46.629710199999998,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BF6582,2024-01-26,2024-01-26,,,Via Pública,SE,RUA VENCESLAU BRAS,"100","-23.5494679459999",-46.633152727000002,01º D.P. SE,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BF7523,2024-01-26,2024-01-26,,,Via Pública,LIBERDADE,AVENIDA PREFEITO PASSOS,"198","-23.5546837",-46.626897499999998,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BJ9539,2024-01-30,2024-01-30,,,Via Pública,SE,LARGO SAO FRANCISCO,"19","-23.549526016",-46.637068832999901,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BK5356,2024-01-30,2024-01-30,,,Prédio Abandonado,SE,RUA ROBERTO SIMONSEN,"27","-23.549397593",-46.632112337000002,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BL8132,2024-01-31,2024-01-31,,,Construção Abandonada,SE,RUA ROBERTO SIMONSEN,"5","-23.549397593",-46.632112337000002,01º D.P. SE,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BD4505,2024-01-24,2024-01-24,,,Invasão/Ocupação,BOM RETIRO,RUA PRATES,"1","-23.525989324",-46.634851803999901,02º D.P. BOM RETIRO,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AA5689,2024-01-02,2024-01-02,,,Via Pública,REPUBLICA,LARGO GENERAL OSORIO,"100","-23.535537226",-46.638872794000001,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AE2636,2024-01-04,2024-01-04,,,Via Pública,SANTA IFIGÊNIA,RUA DOS GUSMÕES,"100","-23.5373989",-46.639943100000004,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AE3895,2024-01-04,2024-01-04,,,Via Pública,REPUBLICA,RUA DOS GUSMOES,"87","-23.5387957029999",-46.642008825999902,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AE4040,2024-01-04,2024-01-04,,,Via Pública,REPUBLICA,LARGO GENERAL OSORIO,"11","-23.535537226",-46.638872794000001,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AE9984,2024-01-05,2024-01-05,,,Via Pública,CAMPOS ELÍSEOS,PRAÇA JÚLIO PRESTES,"135","-23.5349254",-46.640372800000002,03º D.P. CAMPOS ELISEOS,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AG4227,2024-01-06,2024-01-06,,,Via Pública,REPUBLICA,PRAÇA DA REPUBLICA,"10","-23.542073527",-46.642452949999900,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AH3061,2024-01-07,2024-01-07,,,Via Pública,REPUBLICA,LARGO GENERAL OSORIO,"103","-23.535537226",-46.638872794000001,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AI4900,2024-01-08,2024-01-08,,,Via Pública,REPÚBLICA,PRAÇA JÚLIO MESQUITA,"123","-23.5409036",-46.643221199999999,03º D.P. CAMPOS ELISEOS,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AM8854,2024-01-11,2024-01-11,,,Via Pública,REPUBLICA,RUA SANTA EFIGÊNIA,"373","-23.539041663",-46.638808482999899,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AN3434,2024-01-11,2024-01-11,,,Via Pública,REPUBLICA,RUA DOS GUSMOES,"1","-23.5387957029999",-46.642008825999902,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AN6170,2024-01-11,2024-01-11,,,Via Pública,SANTA IFIGÊNIA,RUA DOS PROTESTANTES,"183","-23.5358435",-46.637526800000003,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AN8970,2024-01-12,2024-01-12,,,Via Pública,REPUBLICA,RUA VITORIA,"112","-23.5389668289999",-46.640767668000002,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AN9945,2024-01-12,2024-01-12,,,Via Pública,REPUBLICA,RUA GENERAL OSORIO,"131","-23.5366803439999",-46.640511891999900,03º D.P. CAMPOS ELISEOS,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AO4542,2024-01-12,2024-01-12,,,Via Pública,REPUBLICA,RUA DOS ANDRADAS,"611","-23.538464007",-46.637923806999900,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AT2342,2024-01-16,2024-01-16,,,Via Pública,REPUBLICA,RUA VITORIA,"166","-23.5389668289999",-46.640767668000002,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AT2499,2024-01-16,2024-01-16,,,Via Pública,REPUBLICA,RUA BENTO FREITAS,"10","-23.543878456",-46.645550018999998,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AT3416,2024-01-16,2024-01-16,,,Via Pública,CENTRO HISTÓRICO DE SÃO PAULO,AVENIDA SÃO JOÃO,"300","-23.5422788",-46.640128500000003,03º D.P. CAMPOS ELISEOS,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AT3476,2024-01-16,2024-01-16,,,Via Pública,REPUBLICA,RUA DOS PROTESTANTES,"85","-23.535858092",-46.637558834999901,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AT3605,2024-01-16,2024-01-16,,,Via Pública,SANTA IFIGÊNIA,RUA GENERAL COUTO DE MAGALHÃES,"444","-23.5366895",-46.636964100000000,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AT4885,2024-01-17,2024-01-16,,,Via Pública,REPUBLICA,RUA GENERAL COUTO DE MAGALHAES,"300","-23.537665353",-46.637015893999902,03º D.P. CAMPOS ELISEOS,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AT6927,2024-01-17,2024-01-17,,,Via Pública,REPÚBLICA,LARGO DO AROUCHE,"1","-23.5409853",-46.646582000000002,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AT8896,2024-01-17,2024-01-17,,,Via Pública,CAMPOS ELÍSEOS,RUA GUAIANAZES,"96","-23.5335975",-46.646022799999997,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AU7415,2024-01-17,2024-01-17,,,Via Pública,REPUBLICA,RUA DO BOTICARIO,"120","-23.541541041",-46.639428056000000,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AU7960,2024-01-17,2024-01-17,,,Via Pública,REPUBLICA,RUA AURORA,"234","-23.540343188",-46.640839843999998,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AU8963,2024-01-17,2024-01-17,,,Boate/Danceteria,REPUBLICA,AVENIDA SAO JOAO,"345","-23.5430808589999",-46.638985570999999,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AV6221,2024-01-18,2024-01-18,,,Via Pública,REPUBLICA,LARGO GENERAL OSORIO,"65","-23.535537226",-46.638872794000001,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AW3091,2024-01-18,2024-01-18,,,Via Pública,REPÚBLICA,PRAÇA DA REPÚBLICA,"180","-23.5438292",-46.642196100000000,03º D.P. CAMPOS ELISEOS,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AW4169,2024-01-18,2024-01-18,,,Via Pública,REPÚBLICA,RUA DOM JOSÉ DE BARROS,"91","-23.5437933",-46.639709000000003,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AX6125,2024-01-19,2024-01-19,,,Via Pública,REPUBLICA,RUA DOS TIMBIRAS,"471","-23.5424764009999",-46.641928119999903,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AY2404,2024-01-20,2024-01-20,,,Via Pública,REPUBLICA,RUA DOS GUSMOES,"240","-23.5387957029999",-46.642008825999902,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AY5861,2024-01-21,2024-01-20,,,Via Pública,CENTRO HISTÓRICO DE SÃO PAULO,AVENIDA CÁSPER LÍBERO,"383","-23.5408841",-46.636786899999997,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AY6742,2024-01-21,2024-01-21,,,Via Pública,REPUBLICA,RUA GENERAL OSORIO,"188","-23.5366803439999",-46.640511891999900,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AZ9479,2024-01-22,2024-01-22,,,Via Pública,SANTA CECILIA,RUA GUAIANASES,"136","-23.537025393",-46.643326827000003,03º D.P. CAMPOS ELISEOS,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BC8417,2024-01-24,2024-01-24,,,Via Pública,REPUBLICA,RUA VITORIA,"40","-23.5389668289999",-46.640767668000002,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BE0989,2024-01-25,2024-01-25,,,Via Pública,REPUBLICA,AVENIDA DUQUE DE CAXIAS,"968","-23.536613824",-46.642537255000001,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BF2628,2024-01-26,2024-01-26,,,Via Pública,SANTA IFIGÊNIA,RUA SANTA IFIGÊNIA,"510","-23.5379037",-46.639377600000003,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BH0955,2024-01-27,2024-01-27,,,Via Pública,REPUBLICA,RUA BENTO FREITAS,"38","-23.543878456",-46.645550018999998,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BH4347,2024-01-28,2024-01-28,,,Via Pública,REPUBLICA,RUA DOS PROTESTANTES,"150","-23.535858092",-46.637558834999901,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BH4376,2024-01-28,2024-01-28,,,Via Pública,REPUBLICA,RUA DOS PROTESTANTES,"15","-23.535858092",-46.637558834999901,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BH6931,2024-01-28,2024-01-28,,,Via Pública,REPUBLICA,RUA AURORA,"511","-23.540343188",-46.640839843999998,03º D.P. CAMPOS ELISEOS,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BI7438,2024-01-29,2024-01-29,,,Via Pública,REPUBLICA,RUA DOS PROTESTANTES,"53","-23.535858092",-46.637558834999901,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BJ1606,2024-01-29,2024-01-29,,,Via Pública,REPUBLICA,RUA DO TRIUNFO,"97","-23.536329257",-46.638265569999902,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BJ8140,2024-01-30,2024-01-30,,,Via Pública,REPUBLICA,RUA VITORIA,"40","-23.5389668289999",-46.640767668000002,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BK5994,2024-01-30,2024-01-30,,,Via Pública,REPUBLICA,RUA DOS PROTESTANTES,"100","-23.535858092",-46.637558834999901,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BK7065,2024-01-30,2024-01-30,,,Via Pública,REPUBLICA,RUA DOS GUSMOES,"86","-23.5387957029999",-46.642008825999902,03º D.P. CAMPOS ELISEOS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AG0745,2024-01-05,2024-01-05,,,Via Pública,BELA VISTA,AVENIDA NOVE DE JULHO,"1240","-23.5597753",-46.654515099999998,04º D.P. CONSOLAÇÃO,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AM0445,2024-01-10,2024-01-10,,,Praça,BELA VISTA,PRAÇA FRANKLIN ROOSEVELT,"1","-23.5490835",-46.646468700000000,04º D.P. CONSOLAÇÃO,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AM7874,2024-01-11,2024-01-11,,,Praça,BELA VISTA,PRAÇA QUATORZE BIS,"1","-23.5554925",-46.650094799999998,04º D.P. CONSOLAÇÃO,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AN0959,2024-01-11,2024-01-11,,,Via Pública,REPÚBLICA,RUA DOUTOR TEODORO BAIMA,"61","-23.5465333",-46.646115799999997,04º D.P. CONSOLAÇÃO,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AU1114,2024-01-17,2024-01-17,,,Via Pública,VILA BUARQUE,RUA AMARAL GURGEL,"10","-23.5457925",-46.647680000000001,04º D.P. CONSOLAÇÃO,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BG3855,2024-01-26,2024-01-26,,,Via Pública,CONSOLAÇÃO,RUA AUGUSTA,"1605","-23.5552135",-46.656878200000001,04º D.P. CONSOLAÇÃO,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BK0322,2024-01-30,2024-01-30,,,Via Pública,VILA BUARQUE,VIA ELEVADO PRESIDENTE JOÃO GOULART,"1","-23.541728",-46.647767199999997,04º D.P. CONSOLAÇÃO,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AW5043,2024-01-19,2024-01-19,,,Via Pública,BELA VISTA,RUA ABOLIÇÃO,"470","-23.553322",-46.642131300000003,05º D.P. ACLIMACAO,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BA9814,2024-01-23,2024-01-23,,,Via Pública,BELA VISTA,RUA JOÃO PASSALAQUA,"90","-23.5535992",-46.645901500000001,05º D.P. ACLIMACAO,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BC6294,2024-01-24,2024-01-24,,,Via Pública,BELA VISTA,VIADUTO JÚLIO DE MESQUITA FILHO,"1","-23.5556473",-46.641556899999998,05º D.P. ACLIMACAO,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AH4426,2024-01-08,2024-01-08,,,Via Pública,BRAS,RUA CAVALHEIRO,"358","-23.5433900689999",-46.615036179999898,08º D.P. BRAS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AJ0928,2024-01-08,2024-01-08,,,Via Pública,BRAS,RUA INACIO DE ARAUJO,"13","-23.544882054",-46.607436053999898,08º D.P. BRAS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AY5770,2024-01-21,2024-01-21,,,Via Pública,BRÁS,RUA MAURÍCIO SALOMÃO NAHAS,"1","-23.5466886",-46.618811399999998,08º D.P. BRAS,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BG3299,2024-01-26,2024-01-26,,,Febem,BRAS,RUA CORONEL MURSA,"270","-23.5485744119999",-46.616252297000003,08º D.P. BRAS,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BG4164,2024-01-26,2024-01-26,,,Praça,BRÁS,PRAÇA CANTINHO DOS IMIGRANTES,"0","-23.5489332",-46.621428999999999,08º D.P. BRAS,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",BG7397,2024-01-27,2024-01-27,,,Via Pública,BRAS,RUA MARAJO,"703","-23.5429998619999",-46.608246958999999,08º D.P. BRAS,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AK2302,2024-01-09,2024-01-09,,,Via Pública,BRÁS,RUA MONSENHOR ANDRADE,"800","-23.540121",-46.622073000000000,12º D.P. PARI,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AP3097,2024-01-13,2024-01-13,,Pela manhã,Via Pública,PARI,RUA COMENDADOR NESTOR PEREIRA,"169","-23.5252978139999",-46.618501926000000,12º D.P. PARI,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AP5816,2024-01-13,2024-01-13,,,Via Pública,LUZ,AVENIDA TIRADENTES,"400","-23.5267794",-46.630149600000003,12º D.P. PARI,"Drogas para consumo pessoal sem autorização ou em desacordo (Art.28,caput)",PORTE DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AU6082,2024-01-17,2024-01-17,,,Prédio Abandonado,PARI,RUA ARAGUAIA,"207","-23.525057637",-46.618300091999998,12º D.P. PARI,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
S.PAULO,"2024",AG1214,2024-01-05,2024-01-05,,,Via Pública,CONSOLACAO,RUA SABARA,"76","-23.544761288",-46.653839488000003,77º D.P. SANTA CECILIA,"Drogas sem autorização ou em desacordo (Art.33, caput)",TRÁFICO DE ENTORPECENTES,"1","2024"
